Time,UAV0_X,UAV0_Y,UAV0_V,UAV0_Heading,UAV1_X,UAV1_Y,UAV1_V,UAV1_Heading
158.8,3.25464,61.2027,1.99994,3.19464,4.33774,81.5944,1.99994,3.19476
158.9,3.2445,61.0021,1.99999,3.19465,4.32792,81.3934,1.99998,3.19475
159,3.23213,60.8026,2.00003,3.19466,4.31563,81.1944,2.00003,3.19475
159.1,3.2227,60.6031,1.99998,3.19466,4.30602,80.9946,1.99998,3.19474
159.2,3.21431,60.4032,1.99996,3.19467,4.29746,80.7944,1.99996,3.19474
159.3,3.20205,60.2042,2.00003,3.19468,4.2851,80.5958,2.00004,3.19474
159.4,3.19083,60.0043,2.00001,3.19468,4.27401,80.396,2.00001,3.19474
159.5,3.1803,59.805,2,3.19469,4.26331,80.1968,2.00001,3.19473
159.6,3.16917,59.6047,2.00001,3.19469,4.25251,79.9963,2,3.19473
159.7,3.15918,59.4041,1.99999,3.19469,4.2428,79.7954,1.99998,3.19473
159.8,3.14719,59.2045,2.00003,3.19469,4.23094,79.596,2.00002,3.19473
159.9,3.13611,59.0047,2.00001,3.1947,4.21993,79.3963,2.00001,3.19472
160,3.1277,58.8045,1.99996,3.1947,4.21154,79.1956,1.99996,3.19472
160.1,3.11566,58.605,2.00003,3.1947,4.19957,78.9963,2.00003,3.19472
160.2,3.10578,58.4043,1.99998,3.1947,4.19001,78.7953,1.99997,3.19472
160.3,3.09394,58.2048,2.00002,3.1947,4.17824,78.596,2.00002,3.19472
160.4,3.08318,58.0047,2,3.1947,4.16764,78.3959,2,3.19472
160.5,3.07136,57.8058,2.00002,3.1947,4.1556,78.1975,2.00003,3.19472
160.6,3.06012,57.6063,2.00001,3.1947,4.14438,77.998,2.00001,3.19471
160.7,3.05044,57.4061,1.99998,3.19469,4.13482,77.7976,1.99998,3.19471
160.8,3.04038,57.2065,1.99999,3.19469,4.12467,77.5979,1.99999,3.19471
160.9,3.02985,57.0058,2,3.19469,4.11453,77.397,1.99998,3.19471
161,3.01683,56.8065,2.00005,3.19469,4.10158,77.1982,2.00004,3.19471
161.1,3.00542,56.6071,2.00002,3.19469,4.09014,76.999,2.00002,3.1947
161.2,2.99649,56.4074,1.99997,3.19468,4.08107,76.7989,1.99997,3.1947
161.3,2.98565,56.207,2,3.19468,4.07054,76.5984,1.99999,3.1947
161.4,2.97449,56.0071,2.00001,3.19468,4.05953,76.3986,2,3.1947
161.5,2.96497,55.807,1.99998,3.19468,4.05009,76.1981,1.99998,3.19469
161.6,2.95687,55.6066,1.99995,3.19468,4.04205,75.9972,1.99995,3.19469
161.7,2.94695,55.4078,1.99999,3.19468,4.03175,75.7983,2,3.1947
161.8,2.93462,55.2093,2.00003,3.19469,4.01905,75.6005,2.00005,3.1947
161.9,2.92461,55.0083,1.99999,3.19469,4.00953,75.3991,1.99997,3.1947
162,2.91458,54.8094,1.99999,3.19469,3.99917,75.2002,2,3.1947
162.1,2.90403,54.6099,2,3.19469,3.98854,75.0007,2,3.19471
162.2,2.89329,54.4096,2,3.19469,3.97805,74.8004,1.99999,3.19471
162.3,2.88156,54.2097,2.00002,3.1947,3.9665,74.6006,2.00001,3.19471
162.4,2.87131,54.01,1.99999,3.1947,3.95621,74.4009,1.99999,3.19471
162.5,2.8595,53.8102,2.00002,3.1947,3.94454,74.2013,2.00002,3.19471
162.6,2.85031,53.6109,1.99997,3.1947,3.93512,74.0017,1.99998,3.19471
162.7,2.83729,53.4112,2.00004,3.1947,3.92227,73.8025,2.00004,3.19471
162.8,2.82679,53.2107,2,3.19469,3.91208,73.6019,1.99999,3.19471
162.9,2.81535,53.011,2.00002,3.19469,3.90071,73.4023,2.00001,3.19471
163,2.80629,52.8109,1.99997,3.19469,3.89172,73.2018,1.99997,3.1947
163.1,2.79684,52.6114,1.99998,3.19469,3.88211,73.0021,1.99998,3.1947
163.2,2.78585,52.4119,2.00001,3.19469,3.8711,72.8027,2.00001,3.19471
163.3,2.77453,52.2122,2.00001,3.19469,3.85982,72.6032,2.00001,3.19471
163.4,2.76402,52.0126,2,3.19469,3.84928,72.4035,2,3.19471
163.5,2.75318,51.8113,2,3.19469,3.83908,72.202,1.99998,3.19471
163.6,2.74386,51.6102,1.99998,3.19469,3.83026,72.0004,1.99996,3.19471
163.7,2.7333,51.4113,2,3.19469,3.81938,71.8016,2.00001,3.19471
163.8,2.72369,51.2116,1.99998,3.19469,3.80968,71.6018,1.99998,3.19471
163.9,2.71211,51.0121,2.00002,3.19469,3.79812,71.4024,2.00002,3.19472
164,2.70024,50.8126,2.00002,3.1947,3.78626,71.2032,2.00002,3.19472
164.1,2.69109,50.6123,1.99997,3.1947,3.77726,71.0025,1.99997,3.19472
164.2,2.68047,50.4117,2,3.1947,3.76699,70.8018,1.99999,3.19472
164.3,2.66956,50.2118,2.00001,3.1947,3.75618,70.6019,2,3.19472
164.4,2.65779,50.0115,2.00002,3.1947,3.74472,70.4017,2.00001,3.19473
164.5,2.6469,49.8114,2.00001,3.1947,3.73399,70.2017,2,3.19473
164.6,2.63499,49.6117,2.00002,3.1947,3.72215,70.0022,2.00002,3.19473
164.7,2.62395,49.4122,2.00001,3.19469,3.71108,69.8028,2.00001,3.19473
164.8,2.61326,49.2131,2,3.19469,3.70014,69.6039,2.00001,3.19472
164.9,2.6035,49.0135,1.99998,3.19468,3.69031,69.404,1.99999,3.19472
165,2.59216,48.8131,2.00001,3.19468,3.67927,69.2038,2,3.19472
165.1,2.58124,48.6131,2.00001,3.19468,3.66852,69.0037,2,3.19472
165.2,2.56985,48.4133,2.00001,3.19467,3.65718,68.8041,2.00001,3.19472
165.3,2.55993,48.2136,1.99999,3.19467,3.64723,68.6042,1.99999,3.19472
165.4,2.55098,48.0136,1.99997,3.19467,3.63832,68.4038,1.99997,3.19472
165.5,2.54067,47.8141,1.99999,3.19467,3.62792,68.2043,2,3.19472
165.6,2.53118,47.614,1.99998,3.19467,3.61851,68.0039,1.99998,3.19472
165.7,2.52084,47.4139,2,3.19467,3.60831,67.8037,1.99999,3.19472
165.8,2.50998,47.214,2.00001,3.19468,3.59755,67.6038,2,3.19473
165.9,2.50081,47.0154,1.99997,3.19468,3.58788,67.405,1.99999,3.19473
166,2.49134,46.8161,1.99998,3.19468,3.57818,67.2056,1.99999,3.19473
166.1,2.48032,46.6165,2.00001,3.19469,3.56717,67.006,2.00001,3.19474
166.2,2.46835,46.4171,2.00002,3.1947,3.55512,66.807,2.00003,3.19474
166.3,2.45815,46.2154,2,3.1947,3.54567,66.605,1.99997,3.19474
166.4,2.44736,46.0154,2,3.1947,3.535,66.405,2,3.19475
166.5,2.43562,45.8151,2.00002,3.19471,3.52354,66.2049,2.00001,3.19475
166.6,2.42375,45.6157,2.00002,3.19471,3.51164,66.0057,2.00002,3.19475
166.7,2.41667,45.4165,1.99993,3.1947,3.50421,65.8058,1.99994,3.19475
166.8,2.40615,45.2174,2,3.19471,3.49342,65.6068,2.00001,3.19476
166.9,2.39631,45.0171,1.99999,3.19471,3.48379,65.4063,1.99998,3.19476
167,2.38441,44.8177,2.00002,3.19472,3.47184,65.2071,2.00003,3.19476
167.1,2.3744,44.6183,1.99999,3.19472,3.46167,65.0077,1.99999,3.19477
167.2,2.36602,44.419,1.99996,3.19472,3.45305,64.8079,1.99997,3.19477
167.3,2.35364,44.2184,2.00003,3.19473,3.44108,64.6076,2.00002,3.19477
167.4,2.343,44.019,2,3.19474,3.43033,64.4083,2,3.19478
167.5,2.33163,43.8189,2.00001,3.19474,3.41914,64.2083,2.00001,3.19478
167.6,2.32077,43.6195,2,3.19474,3.40819,64.0089,2.00001,3.19478
167.7,2.30875,43.4198,2.00003,3.19474,3.39619,63.8095,2.00003,3.19478
167.8,2.29664,43.2198,2.00003,3.19474,3.38426,63.6098,2.00002,3.19478
167.9,2.28618,43.0215,1.99999,3.19473,3.37328,63.4115,2.00001,3.19478
168,2.27201,42.8206,2.00007,3.19473,3.35966,63.2113,2.00005,3.19477
168.1,2.26065,42.6202,2.00002,3.19472,3.3486,63.011,2,3.19476
168.2,2.25003,42.4207,2,3.1947,3.33791,62.8115,2,3.19476
168.3,2.23877,42.2199,2.00002,3.19469,3.32707,62.6108,2,3.19475
168.4,2.22788,42.0213,2,3.19468,3.31576,62.4123,2.00002,3.19474
168.5,2.21702,41.8209,2.00001,3.19467,3.30518,62.2119,2,3.19474
168.6,2.2095,41.6222,1.99994,3.19466,3.29717,62.0127,1.99996,3.19473
168.7,2.20066,41.4227,1.99997,3.19465,3.28819,61.8128,1.99997,3.19473
168.8,2.19107,41.2237,1.99998,3.19465,3.27833,61.6135,1.99999,3.19473
168.9,2.17958,41.0249,2.00001,3.19466,3.26652,61.415,2.00003,3.19473
169,2.16964,40.8267,1.99998,3.19466,3.25597,61.2167,2,3.19473
169.1,2.15788,40.6271,2.00002,3.19466,3.24421,61.0173,2.00002,3.19473
169.2,2.14495,40.4267,2.00004,3.19466,3.2316,60.8174,2.00003,3.19473
169.3,2.1339,40.2273,2.00001,3.19466,3.22044,60.6181,2.00001,3.19472
169.4,2.12322,40.0276,2,3.19465,3.20977,60.4183,2,3.19472
169.5,2.11099,39.8285,2.00003,3.19464,3.19734,60.2196,2.00004,3.19471
169.6,2.1007,39.6293,1.99999,3.19463,3.18684,60.0204,2,3.19471
169.7,2.09083,39.4307,1.99998,3.19462,3.17656,59.8216,2,3.1947
169.8,2.08127,39.2306,1.99998,3.19462,3.16709,59.6214,1.99998,3.19469
169.9,2.07156,39.0315,1.99998,3.19462,3.15714,59.4221,1.99999,3.19469
170,2.06101,38.8309,2,3.19462,3.14693,59.2214,1.99999,3.19469
170.1,2.05156,38.6318,1.99998,3.19462,3.13722,59.0221,1.99999,3.19469
170.2,2.04135,38.4319,1.99999,3.19462,3.12709,58.822,1.99999,3.19469
170.3,2.03058,38.2319,2,3.19462,3.11642,58.6221,2,3.19469
170.4,2.01962,38.032,2.00001,3.19463,3.10552,58.4223,2,3.19469
170.5,2.00818,37.833,2.00001,3.19463,3.09386,58.2234,2.00002,3.19469
170.6,1.998,37.6321,2,3.19463,3.08408,58.0225,1.99998,3.19469
170.7,1.98717,37.4324,2,3.19463,3.07326,57.8228,2,3.19469
170.8,1.97864,37.235,1.99995,3.19463,3.06386,57.625,1.99998,3.19469
170.9,1.96714,37.0353,2.00002,3.19463,3.05236,57.4255,2.00002,3.19469
171,1.9555,36.8364,2.00001,3.19464,3.04046,57.2267,2.00003,3.19469
171.1,1.94373,36.6368,2.00002,3.19464,3.02866,57.0274,2.00002,3.19469
171.2,1.93207,36.4375,2.00002,3.19463,3.01685,56.8283,2.00002,3.19469
171.3,1.91813,36.2376,2.00006,3.19463,3.00301,56.6291,2.00006,3.19468
171.4,1.90907,36.0375,1.99998,3.19461,2.99409,56.4287,1.99997,3.19467
171.5,1.89855,35.8382,2,3.1946,2.98342,56.2294,2,3.19466
171.6,1.88676,35.6376,2.00003,3.19459,2.97196,56.029,2.00001,3.19466
171.7,1.8773,35.4377,1.99998,3.19458,2.96256,55.8289,1.99998,3.19465
171.8,1.8671,35.2382,1.99999,3.19458,2.95227,55.6293,1.99999,3.19465
171.9,1.85606,35.0385,2.00001,3.19457,2.94123,55.4297,2.00001,3.19464
172,1.84473,34.8387,2.00001,3.19457,2.92993,55.2301,2.00001,3.19464
172.1,1.83468,34.6386,1.99999,3.19456,2.92001,55.0298,1.99999,3.19463
172.2,1.82503,34.4387,1.99998,3.19455,2.91042,54.8298,1.99998,3.19463
172.3,1.81446,34.2393,2,3.19455,2.89976,54.6303,2,3.19463
172.4,1.80402,34.0388,2,3.19455,2.88959,54.4298,1.99999,3.19463
172.5,1.79384,33.8397,1.99999,3.19455,2.87917,54.2306,2,3.19463
172.6,1.78266,33.6394,2.00001,3.19455,2.86821,54.0304,2.00001,3.19463
172.7,1.77369,33.4409,1.99996,3.19455,2.8588,53.8316,1.99998,3.19463
172.8,1.76406,33.2408,1.99999,3.19455,2.84931,53.6313,1.99998,3.19463
172.9,1.75447,33.0422,1.99998,3.19456,2.83932,53.4324,1.99999,3.19464
173,1.74378,32.8418,2.00001,3.19457,2.82886,53.2321,2,3.19464
173.1,1.73348,32.6419,2,3.19457,2.81865,53.0321,1.99999,3.19464
173.2,1.72258,32.4416,2.00001,3.19458,2.80795,52.8319,2,3.19465
173.3,1.70925,32.2403,2.00006,3.19459,2.79517,52.6312,2.00004,3.19465
173.4,1.69969,32.041,1.99998,3.19458,2.78546,52.4317,1.99998,3.19465
173.5,1.68795,31.8411,2.00002,3.19458,2.77378,52.232,2.00002,3.19466
173.6,1.67815,31.6419,1.99998,3.19458,2.76378,52.0327,1.99999,3.19465
173.7,1.66687,31.442,2.00001,3.19458,2.75259,51.8329,2.00001,3.19465
173.8,1.65709,31.2418,1.99999,3.19458,2.74297,51.6326,1.99998,3.19465
173.9,1.64618,31.0427,2,3.19458,2.73185,51.4334,2.00001,3.19466
174,1.63686,30.8433,1.99998,3.19458,2.72241,51.2338,1.99998,3.19466
174.1,1.62442,30.6426,2.00004,3.19458,2.71029,51.0335,2.00003,3.19466
174.2,1.61226,30.4423,2.00003,3.19458,2.69833,50.8336,2.00002,3.19466
174.3,1.60183,30.2429,1.99999,3.19457,2.68777,50.6342,2,3.19465
174.4,1.59122,30.0429,2,3.19457,2.67727,50.4341,2,3.19465
174.5,1.58077,29.8431,2,3.19456,2.66685,50.2343,2,3.19465
174.6,1.57045,29.643,2,3.19456,2.65666,50.0342,1.99999,3.19465
174.7,1.56086,29.4436,1.99998,3.19455,2.64695,49.8346,1.99998,3.19465
174.8,1.55219,29.2441,1.99997,3.19455,2.63822,49.6347,1.99997,3.19465
174.9,1.54067,29.0437,2.00002,3.19456,2.62694,49.4345,2.00001,3.19465
175,1.52961,28.8446,2,3.19456,2.61565,49.2354,2.00001,3.19466
175.1,1.51946,28.6444,2,3.19456,2.60567,49.0352,1.99999,3.19466
175.2,1.50853,28.4451,2,3.19457,2.59458,48.8359,2.00001,3.19466
175.3,1.49767,28.2461,2,3.19457,2.58345,48.6369,2.00001,3.19466
175.4,1.48733,28.0465,2,3.19457,2.57309,48.4372,2,3.19466
175.5,1.47526,27.8458,2.00003,3.19457,2.56132,48.2369,2.00002,3.19466
175.6,1.46595,27.6477,1.99997,3.19456,2.55147,48.0384,1.99999,3.19466
175.7,1.45432,27.4473,2.00002,3.19456,2.54007,47.8382,2.00001,3.19466
175.8,1.44453,27.2469,1.99999,3.19456,2.53047,47.6378,1.99998,3.19466
175.9,1.43311,27.0466,2.00002,3.19456,2.51926,47.4377,2.00001,3.19466
176,1.42387,26.8475,1.99997,3.19456,2.50982,47.2383,1.99998,3.19466
176.1,1.41327,26.6474,2,3.19456,2.49934,47.0382,2,3.19466
176.2,1.40467,26.4478,1.99997,3.19456,2.49073,46.8382,1.99996,3.19466
176.3,1.39413,26.2482,2,3.19457,2.48013,46.6387,2,3.19467
176.4,1.38553,26.0487,1.99997,3.19458,2.47147,46.4388,1.99997,3.19467
176.5,1.37547,25.8496,1.99999,3.19459,2.46123,46.2395,1.99999,3.19468
176.6,1.36379,25.6497,2.00002,3.19461,2.44958,46.0398,2.00002,3.19469
176.7,1.35268,25.45,2.00001,3.19462,2.43847,45.8401,2.00001,3.1947
176.8,1.34021,25.2491,2.00004,3.19463,2.42635,45.6397,2.00003,3.1947
176.9,1.32846,25.0493,2.00002,3.19463,2.4146,45.4402,2.00002,3.1947
177,1.31678,24.8487,2.00003,3.19462,2.40317,45.2399,2.00002,3.1947
177.1,1.30358,24.6479,2.00005,3.19461,2.39025,45.0397,2.00004,3.19469
177.2,1.29054,24.4473,2.00005,3.1946,2.37743,44.8397,2.00004,3.19469
177.3,1.27781,24.2459,2.00005,3.19457,2.36522,44.6388,2.00003,3.19467
177.4,1.26523,24.0453,2.00004,3.19454,2.35286,44.4387,2.00003,3.19466
177.5,1.25542,23.8458,1.99998,3.1945,2.34295,44.2391,1.99999,3.19464
177.6,1.24509,23.6461,2,3.19447,2.33261,44.0393,2,3.19463
177.7,1.236,23.4458,1.99998,3.19444,2.32374,43.8388,1.99997,3.19462
177.8,1.2265,23.2468,1.99998,3.19442,2.31401,43.6395,1.99998,3.19461
177.9,1.21522,23.0461,2.00002,3.19441,2.303,43.4391,2.00001,3.19461
178,1.20359,22.8464,2.00002,3.1944,2.2913,43.2396,2.00002,3.1946
178.1,1.19439,22.6477,1.99997,3.19438,2.28179,43.0404,1.99998,3.19459
178.2,1.18539,22.4485,1.99997,3.19437,2.27263,42.8409,1.99997,3.19459
178.3,1.17392,22.2485,2.00002,3.19437,2.26118,42.6411,2.00002,3.19459
178.4,1.16054,22.0481,2.00005,3.19436,2.2479,42.4413,2.00005,3.19459
178.5,1.14953,21.8491,2,3.19434,2.23662,42.2423,2.00001,3.19458
178.6,1.13669,21.648,2.00005,3.19433,2.22411,42.0418,2.00004,3.19457
178.7,1.12263,21.4474,2.00006,3.1943,2.21017,41.8419,2.00006,3.19456
178.8,1.11002,21.2476,2.00003,3.19426,2.1975,41.6424,2.00004,3.19454
178.9,1.0971,21.0463,2.00005,3.19421,2.18494,41.4418,2.00004,3.19452
179,1.0866,20.8468,2,3.19416,2.17432,41.2423,2,3.19449
179.1,1.07566,20.6474,2,3.19411,2.16322,41.0429,2.00001,3.19447
179.2,1.06596,20.4481,1.99998,3.19406,2.15334,40.8434,1.99999,3.19445
179.3,1.05677,20.2492,1.99997,3.19402,2.14389,40.6441,1.99998,3.19443
179.4,1.04546,20.0488,2.00002,3.19399,2.13268,40.444,2.00001,3.19442
179.5,1.03319,19.8476,2.00004,3.19396,2.12073,40.2433,2.00003,3.1944
179.6,1.02319,19.6487,1.99998,3.19393,2.11041,40.0442,1.99999,3.19439
179.7,1.01187,19.4489,2.00001,3.1939,2.09899,39.8446,2.00001,3.19437
179.8,0.998687,19.2478,2.00006,3.19386,2.08607,39.6441,2.00004,3.19436
179.9,0.988821,19.049,1.99998,3.19382,2.07584,39.4451,1.99999,3.19434
180,0.980254,18.8484,1.99998,3.19378,2.06752,39.2443,1.99997,3.19432
180.1,0.970809,18.6499,1.99997,3.19376,2.05762,39.0455,1.99999,3.19431
180.2,0.960868,18.4502,1.99999,3.19375,2.04759,38.8457,1.99999,3.1943
180.3,0.951449,18.2493,2,3.19373,2.03846,38.6448,1.99998,3.1943
180.4,0.939928,18.0492,2.00002,3.19373,2.0269,38.445,2.00002,3.1943
180.5,0.929411,17.8492,2,3.19372,2.01636,38.245,2,3.1943
180.6,0.91996,17.6489,1.99999,3.19371,2.00701,38.0447,1.99998,3.19429
180.7,0.908604,17.449,2.00002,3.1937,1.99557,37.8449,2.00002,3.19429
180.8,0.897287,17.2494,2.00001,3.19369,1.98406,37.6455,2.00002,3.19429
180.9,0.887215,17.0505,1.99999,3.19368,1.97365,37.4464,2,3.19429
181,0.874206,16.8495,2.00005,3.19367,1.96081,37.246,2.00004,3.19428
181.1,0.863994,16.6504,1.99999,3.19365,1.95031,37.0467,2,3.19427
181.2,0.853053,16.4501,2.00001,3.19363,1.9394,36.8466,2.00001,3.19427
181.3,0.842708,16.2502,2,3.1936,1.92897,36.6468,2,3.19426
181.4,0.833512,16.0508,1.99998,3.19358,1.91961,36.4471,1.99998,3.19425
181.5,0.821753,15.8494,2.00004,3.19357,1.90814,36.2463,2.00002,3.19425
181.6,0.811268,15.6492,2.00001,3.19356,1.89766,36.0462,2,3.19424
181.7,0.802738,15.4514,1.99995,3.19354,1.88852,35.8477,1.99997,3.19423
181.8,0.791885,15.2518,2.00001,3.19353,1.87748,35.6482,2.00001,3.19423
181.9,0.781096,15.051,2.00002,3.19353,1.86685,35.4477,2.00001,3.19423
182,0.77123,14.8525,1.99998,3.19352,1.85654,35.2488,1.99999,3.19423
182.1,0.759805,14.6507,2.00004,3.19351,1.84553,35.0476,2.00002,3.19423
182.2,0.749481,14.4508,2,3.1935,1.8351,34.8477,2,3.19423
182.3,0.738627,14.2516,2,3.19349,1.82396,34.6484,2.00001,3.19422
182.4,0.727188,14.0514,2.00002,3.19348,1.81247,34.4485,2.00002,3.19422
182.5,0.717037,13.8523,1.99999,3.19346,1.802,34.2493,2,3.19421
182.6,0.706665,13.6518,2.00001,3.19345,1.79171,34.0489,2,3.19421
182.7,0.697044,13.4524,1.99998,3.19343,1.78186,33.8494,1.99999,3.1942
182.8,0.686611,13.2524,2,3.19343,1.77135,33.6494,2,3.1942
182.9,0.676763,13.052,2,3.19342,1.76157,33.4491,1.99999,3.1942
183,0.666316,12.8519,2.00001,3.19342,1.75109,33.2491,2,3.1942
183.1,0.656384,12.6506,2.00001,3.19342,1.74146,33.0481,1.99999,3.1942
183.2,0.646292,12.453,1.99997,3.19342,1.73063,32.85,2,3.19421
183.3,0.63496,12.2528,2.00002,3.19342,1.71923,32.65,2.00002,3.19421
183.4,0.626213,12.054,1.99997,3.19341,1.71017,32.4507,1.99997,3.19421
183.5,0.617112,11.8543,1.99998,3.19342,1.70094,32.2509,1.99998,3.19421
183.6,0.607614,11.655,1.99998,3.19344,1.69123,32.0514,1.99999,3.19422
183.7,0.597142,11.4541,2.00001,3.19346,1.68091,31.8508,2,3.19423
183.8,0.586956,11.254,2,3.19349,1.6707,31.6507,2,3.19424
183.9,0.575372,11.0535,2.00003,3.19351,1.65912,31.4506,2.00002,3.19425
184,0.566576,10.8557,1.99996,3.19352,1.64973,31.2521,1.99997,3.19425
184.1,0.557438,10.6575,1.99997,3.19354,1.64012,31.0534,1.99998,3.19426
184.2,0.547141,10.4586,1.99999,3.19357,1.62946,30.8543,2,3.19427
184.3,0.537747,10.2602,1.99997,3.1936,1.6196,30.6555,1.99998,3.19428
184.4,0.530886,10.0624,1.99993,3.19363,1.61229,30.4568,1.99994,3.19429
184.5,0.520213,9.86206,2.00001,3.1937,1.60164,30.2567,2,3.19431
184.6,0.520213,9.86206,2.00001,3.1937,1.59033,30.0563,2.00002,3.19432
184.7,0.520213,9.86206,2.00001,3.1937,1.58046,29.8562,1.99999,3.19434
184.8,0.520213,9.86206,2.00001,3.1937,1.56929,29.656,2.00001,3.19435
184.9,0.520213,9.86206,2.00001,3.1937,1.55949,29.4564,1.99999,3.19436
185,0.520213,9.86206,2.00001,3.1937,1.54732,29.2566,2.00003,3.19437
185.1,0.520213,9.86206,2.00001,3.1937,1.53717,29.0568,1.99999,3.19438
185.2,0.520213,9.86206,2.00001,3.1937,1.52807,28.8571,1.99998,3.19439
185.3,0.520213,9.86206,2.00001,3.1937,1.51596,28.6577,2.00002,3.1944
185.4,0.520213,9.86206,2.00001,3.1937,1.50463,28.4585,2.00001,3.1944
185.5,0.520213,9.86206,2.00001,3.1937,1.49393,28.2581,2.00001,3.1944
185.6,0.520213,9.86206,2.00001,3.1937,1.48274,28.0585,2.00001,3.1944
185.7,0.520213,9.86206,2.00001,3.1937,1.47217,27.8587,2,3.1944
185.8,0.520213,9.86206,2.00001,3.1937,1.46157,27.6593,2,3.1944
185.9,0.520213,9.86206,2.00001,3.1937,1.45012,27.4597,2.00001,3.1944
186,0.520213,9.86206,2.00001,3.1937,1.43985,27.2605,1.99999,3.19439
186.1,0.520213,9.86206,2.00001,3.1937,1.42885,27.0607,2.00001,3.19439
186.2,0.520213,9.86206,2.00001,3.1937,1.41926,26.862,1.99998,3.19439
186.3,0.520213,9.86206,2.00001,3.1937,1.40886,26.6632,1.99999,3.19439
186.4,0.520213,9.86206,2.00001,3.1937,1.39793,26.4631,2.00001,3.19439
186.5,0.520213,9.86206,2.00001,3.1937,1.38634,26.2636,2.00002,3.19438
186.6,0.520213,9.86206,2.00001,3.1937,1.37738,26.0633,1.99998,3.19438
186.7,0.520213,9.86206,2.00001,3.1937,1.36876,25.8644,1.99996,3.19438
186.8,0.520213,9.86206,2.00001,3.1937,1.35787,25.6643,2.00001,3.19439
186.9,0.520213,9.86206,2.00001,3.1937,1.34885,25.4655,1.99997,3.19439
187,0.520213,9.86206,2.00001,3.1937,1.33835,25.267,1.99999,3.19441
187.1,0.520213,9.86206,2.00001,3.1937,1.32933,25.068,1.99997,3.19442
187.2,0.520213,9.86206,2.00001,3.1937,1.31787,24.8682,2.00002,3.19443
187.3,0.520213,9.86206,2.00001,3.1937,1.30786,24.6677,2,3.19444
187.4,0.520213,9.86206,2.00001,3.1937,1.29686,24.468,2.00001,3.19445
187.5,0.520213,9.86206,2.00001,3.1937,1.28573,24.268,2.00001,3.19446
187.6,0.520213,9.86206,2.00001,3.1937,1.27527,24.067,2.00001,3.19447
187.7,0.520213,9.86206,2.00001,3.1937,1.26574,23.8673,1.99998,3.19448
187.8,0.520213,9.86206,2.00001,3.1937,1.2541,23.6668,2.00002,3.19449
187.9,0.520213,9.86206,2.00001,3.1937,1.24122,23.4666,2.00004,3.19449
188,0.520213,9.86206,2.00001,3.1937,1.22954,23.267,2.00002,3.19449
188.1,0.520213,9.86206,2.00001,3.1937,1.21927,23.0671,2,3.19448
188.2,0.520213,9.86206,2.00001,3.1937,1.2082,22.8667,2.00001,3.19447
188.3,0.520213,9.86206,2.00001,3.1937,1.19831,22.6669,1.99999,3.19446
188.4,0.520213,9.86206,2.00001,3.1937,1.18655,22.4666,2.00002,3.19445
188.5,0.520213,9.86206,2.00001,3.1937,1.17631,22.2673,1.99999,3.19444
188.6,0.520213,9.86206,2.00001,3.1937,1.16392,22.0672,2.00003,3.19444
188.7,0.520213,9.86206,2.00001,3.1937,1.15355,21.8685,1.99999,3.19442
188.8,0.520213,9.86206,2.00001,3.1937,1.14342,21.6696,1.99999,3.19441
188.9,0.520213,9.86206,2.00001,3.1937,1.13414,21.47,1.99998,3.1944
189,0.520213,9.86206,2.00001,3.1937,1.12531,21.2716,1.99996,3.1944
189.1,0.520213,9.86206,2.00001,3.1937,1.11462,21.072,2,3.1944
189.2,0.520213,9.86206,2.00001,3.1937,1.10603,20.8729,1.99996,3.1944
189.3,0.520213,9.86206,2.00001,3.1937,1.09493,20.6729,2.00001,3.19442
189.4,0.520213,9.86206,2.00001,3.1937,1.08335,20.4731,2.00002,3.19443
189.5,0.520213,9.86206,2.00001,3.1937,1.07328,20.2717,2.00001,3.19443
189.6,0.520213,9.86206,2.00001,3.1937,1.06428,20.0721,1.99997,3.19444
189.7,0.520213,9.86206,2.00001,3.1937,1.05365,19.8725,2,3.19445
189.8,0.520213,9.86206,2.00001,3.1937,1.04266,19.6727,2.00001,3.19446
189.9,0.520213,9.86206,2.00001,3.1937,1.03392,19.4742,1.99996,3.19447
190,0.520213,9.86206,2.00001,3.1937,1.02337,19.2737,2.00001,3.19449
190.1,0.520213,9.86206,2.00001,3.1937,1.01386,19.0738,1.99998,3.1945
190.2,0.520213,9.86206,2.00001,3.1937,1.00222,18.8739,2.00002,3.19452
190.3,0.520213,9.86206,2.00001,3.1937,0.992002,18.6739,2,3.19453
190.4,0.520213,9.86206,2.00001,3.1937,0.98094,18.4733,2.00002,3.19455
190.5,0.520213,9.86206,2.00001,3.1937,0.9715,18.2739,1.99998,3.19456
190.6,0.520213,9.86206,2.00001,3.1937,0.961328,18.0754,1.99998,3.19457
190.7,0.520213,9.86206,2.00001,3.1937,0.952087,17.8769,1.99997,3.19459
190.8,0.520213,9.86206,2.00001,3.1937,0.941893,17.6783,1.99998,3.19461
190.9,0.520213,9.86206,2.00001,3.1937,0.93095,17.4778,2.00001,3.19463
191,0.520213,9.86206,2.00001,3.1937,0.921457,17.2787,1.99998,3.19465
191.1,0.520213,9.86206,2.00001,3.1937,0.912832,17.0801,1.99996,3.19467
191.2,0.520213,9.86206,2.00001,3.1937,0.902803,16.8802,1.99999,3.1947
191.3,0.520213,9.86206,2.00001,3.1937,0.891774,16.6799,2.00001,3.19473
191.4,0.520213,9.86206,2.00001,3.1937,0.882518,16.4806,1.99997,3.19476
